Animal_ID,ANIMAL_SN,Lat,Longitude,Fix Status,X,Y,DATETIME
tn85846,tn85846_2021_W,48.5440172,-54.1697597,4 or more SV KF,266061,5381621,2022.02.05 00:01:00
tn85846,tn85846_2021_W,48.5451367,-54.1597444,4 or more SV KF,266806,5381714,2022.02.05 06:00:00
tn85846,tn85846_2021_W,48.5457414,-54.1605286,4 or more SV KF,266750,5381784,2022.02.05 08:00:00
tn85846,tn85846_2021_W,48.5452156,-54.1598206,4 or more SV KF,266800,5381723,2022.02.05 12:00:00
tn85846,tn85846_2021_W,48.5091208,-54.2300336,4 or more SV KF,261450,5377929,2022.02.06 14:01:00
tn85846,tn85846_2021_W,48.5077381,-54.2388106,4 or more SV KF,260795,5377802,2022.02.06 16:00:00
tn85846,tn85846_2021_W,48.5100394,-54.3181808,4 or more SV KF,254945,5378310,2022.02.08 00:01:00
tn85846,tn85846_2021_W,48.5101169,-54.3181617,4 or more SV KF,254947,5378318,2022.02.08 08:01:00
tn85846,tn85846_2021_W,48.5100861,-54.3183047,4 or more SV KF,254936,5378315,2022.02.08 10:00:00
tn85846,tn85846_2021_W,48.5144083,-54.2960114,4 or more SV KF,256603,5378724,2022.02.08 16:01:00
tn85846,tn85846_2021_W,48.5113283,-54.303855,4 or more SV KF,256009,5378407,2022.02.09 00:00:00
tn85846,tn85846_2021_W,48.5122528,-54.3024139,4 or more SV KF,256120,5378505,2022.02.09 04:00:00
tn85846,tn85846_2021_W,48.5137219,-54.3008061,4 or more SV KF,256245,5378663,2022.02.09 08:01:00
tn85846,tn85846_2021_W,48.512555,-54.3026314,4 or more SV KF,256105,5378540,2022.02.09 14:00:00
tn85846,tn85846_2021_W,48.5062003,-54.3202608,4 or more SV KF,254773,5377890,2022.02.10 06:00:00
tn85846,tn85846_2021_W,48.4370533,-54.3639658,4 or more SV KF,251207,5370346,2022.02.10 18:00:00
tn85846,tn85846_2021_W,48.4355233,-54.3647417,4 or more SV KF,251142,5370179,2022.02.11 00:01:00
tn85846,tn85846_2021_W,48.4351544,-54.3648153,4 or more SV KF,251135,5370138,2022.02.11 04:00:00
tn85846,tn85846_2021_W,48.4355,-54.3647592,4 or more SV KF,251141,5370176,2022.02.11 08:00:00
tn85846,tn85846_2021_W,48.4351119,-54.3723681,4 or more SV KF,250576,5370158,2022.02.11 12:01:00
tn85846,tn85846_2021_W,48.4248847,-54.3891356,4 or more SV KF,249286,5369076,2022.02.11 14:00:00
tn85846,tn85846_2021_W,48.4247736,-54.3890369,4 or more SV KF,249293,5369064,2022.02.11 16:00:00
tn85846,tn85846_2021_W,48.4259419,-54.3951389,4 or more SV KF,248847,5369213,2022.02.11 20:01:00
tn85846,tn85846_2021_W,48.4279631,-54.4084531,4 or more SV KF,247872,5369482,2022.02.12 00:01:00
tn85846,tn85846_2021_W,48.4293397,-54.4045136,4 or more SV KF,248170,5369622,2022.02.12 02:00:00
tn85846,tn85846_2021_W,48.4303433,-54.4080011,4 or more SV KF,247917,5369745,2022.02.12 04:00:00
tn85846,tn85846_2021_W,48.4301686,-54.4078272,4 or more SV KF,247929,5369725,2022.02.12 08:00:00
tn85846,tn85846_2021_W,48.4303264,-54.4077419,4 or more SV KF,247937,5369742,2022.02.12 10:00:00
tn85846,tn85846_2021_W,48.4320472,-54.3962461,4 or more SV KF,248795,5369896,2022.02.12 12:00:00
tn85846,tn85846_2021_W,48.4030467,-54.4300528,4 or more SV KF,246151,5366784,2022.02.12 16:00:00
tn85846,tn85846_2021_W,48.4031044,-54.4297356,4 or more SV KF,246174,5366790,2022.02.12 18:00:00
tn85846,tn85846_2021_W,48.3998967,-54.4315225,4 or more SV KF,246026,5366439,2022.02.12 20:00:00
tn85846,tn85846_2021_W,48.3999581,-54.4311536,4 or more SV KF,246054,5366445,2022.02.12 22:00:00
tn85846,tn85846_2021_W,48.3999164,-54.4315869,4 or more SV KF,246021,5366442,2022.02.13 00:00:00
tn85846,tn85846_2021_W,48.3999494,-54.4317406,4 or more SV KF,246010,5366446,2022.02.13 02:00:00
tn85846,tn85846_2021_W,48.3955542,-54.4323083,4 or more SV KF,245946,5365959,2022.02.13 16:01:00
tn85846,tn85846_2021_W,48.3961636,-54.4312531,4 or more SV KF,246027,5366023,2022.02.14 10:00:00
tn85846,tn85846_2021_W,48.3966203,-54.4306581,4 or more SV KF,246074,5366072,2022.02.14 14:01:00
tn85846,tn85846_2021_W,48.3969658,-54.4305794,4 or more SV KF,246081,5366110,2022.02.14 18:01:00
tn85846,tn85846_2021_W,48.3999856,-54.4314942,4 or more SV KF,246029,5366449,2022.02.14 20:01:00
tn85846,tn85846_2021_W,48.4001194,-54.4307092,4 or more SV KF,246087,5366461,2022.02.15 00:00:00
tn85846,tn85846_2021_W,48.400515,-54.4295833,4 or more SV KF,246173,5366501,2022.02.15 02:00:00
tn85846,tn85846_2021_W,48.4003675,-54.4299428,4 or more SV KF,246145,5366486,2022.02.15 04:00:00
tn85846,tn85846_2021_W,48.4005025,-54.4295958,4 or more SV KF,246172,5366500,2022.02.15 06:00:00
tn85846,tn85846_2021_W,48.4031519,-54.4282783,4 or more SV KF,246282,5366790,2022.02.15 08:00:00
tn85846,tn85846_2021_W,48.4033628,-54.4284289,4 or more SV KF,246272,5366814,2022.02.15 10:00:00
tn85846,tn85846_2021_W,48.4019758,-54.4288931,4 or more SV KF,246231,5366661,2022.02.15 14:00:00
tn85846,tn85846_2021_W,48.4005964,-54.4294467,4 or more SV KF,246183,5366510,2022.02.15 16:00:00
tn85846,tn85846_2021_W,48.3994936,-54.4300864,4 or more SV KF,246130,5366390,2022.02.15 18:01:00
tn85846,tn85846_2021_W,48.3986622,-54.4287886,4 or more SV KF,246222,5366293,2022.02.15 20:00:00
tn85846,tn85846_2021_W,48.4003058,-54.4298894,4 or more SV KF,246149,5366479,2022.02.16 00:00:00
tn85846,tn85846_2021_W,48.4009017,-54.4296128,4 or more SV KF,246172,5366545,2022.02.16 04:00:00
tn85846,tn85846_2021_W,48.3988153,-54.4287789,4 or more SV KF,246224,5366310,2022.02.16 06:01:00
tn85846,tn85846_2021_W,48.3987922,-54.4287964,4 or more SV KF,246222,5366307,2022.02.16 08:00:00
tn85846,tn85846_2021_W,48.4060744,-54.4274647,4 or more SV KF,246357,5367112,2022.02.16 14:00:00
tn85846,tn85846_2021_W,48.4006906,-54.4294119,4 or more SV KF,246186,5366520,2022.02.16 20:01:00
tn85846,tn85846_2021_W,48.4057267,-54.4275481,4 or more SV KF,246349,5367074,2022.02.16 22:00:00
tn85846,tn85846_2021_W,48.4059603,-54.4278181,4 or more SV KF,246330,5367101,2022.02.17 00:00:00
tn85846,tn85846_2021_W,48.4058572,-54.4278683,4 or more SV KF,246326,5367089,2022.02.17 02:01:00
tn85846,tn85846_2021_W,48.4060536,-54.4275025,4 or more SV KF,246354,5367110,2022.02.17 04:00:00
tn85846,tn85846_2021_W,48.403535,-54.4272389,4 or more SV KF,246361,5366829,2022.02.17 06:00:00
tn85846,tn85846_2021_W,48.3988639,-54.4280978,4 or more SV KF,246274,5366313,2022.02.17 10:01:00
tn85846,tn85846_2021_W,48.3912978,-54.4368864,4 or more SV KF,245586,5365501,2022.02.17 12:01:00
tn85846,tn85846_2021_W,48.3947572,-54.4330703,4 or more SV KF,245886,5365873,2022.02.17 16:01:00
tn85846,tn85846_2021_W,48.3947842,-54.433075,4 or more SV KF,245886,5365876,2022.02.17 18:01:00
tn85846,tn85846_2021_W,48.39151,-54.4376225,4 or more SV KF,245533,5365527,2022.02.17 20:01:00
tn85846,tn85846_2021_W,48.3921856,-54.4357511,4 or more SV KF,245675,5365596,2022.02.18 00:01:00
tn85846,tn85846_2021_W,48.3919575,-54.4354717,4 or more SV KF,245694,5365570,2022.02.18 02:01:00
tn85846,tn85846_2021_W,48.3918972,-54.4356306,4 or more SV KF,245682,5365564,2022.02.18 06:01:00
tn85846,tn85846_2021_W,48.3916172,-54.4403944,4 or more SV KF,245328,5365549,2022.02.18 14:01:00
tn85846,tn85846_2021_W,48.3915136,-54.4402783,4 or more SV KF,245336,5365537,2022.02.18 16:00:00
tn85846,tn85846_2021_W,48.3914264,-54.4404556,4 or more SV KF,245323,5365528,2022.02.18 20:00:00
tn85846,tn85846_2021_W,48.3907983,-54.4399708,4 or more SV KF,245356,5365456,2022.02.19 00:01:00
tn85846,tn85846_2021_W,48.3906344,-54.4400056,4 or more SV KF,245352,5365438,2022.02.19 06:00:00
tn85846,tn85846_2021_W,48.3909383,-54.4394278,4 or more SV KF,245396,5365470,2022.02.19 08:01:00
tn85846,tn85846_2021_W,48.3907761,-54.4398358,4 or more SV KF,245365,5365453,2022.02.19 10:00:00
tn85846,tn85846_2021_W,48.3908039,-54.4402692,4 or more SV KF,245333,5365458,2022.02.19 12:00:00
tn85846,tn85846_2021_W,48.3906539,-54.4403353,4 or more SV KF,245328,5365441,2022.02.19 14:01:00
tn85846,tn85846_2021_W,48.3908431,-54.4399019,4 or more SV KF,245361,5365461,2022.02.19 20:00:00
tn85846,tn85846_2021_W,48.3906383,-54.4401328,4 or more SV KF,245343,5365439,2022.02.19 22:00:00
tn85846,tn85846_2021_W,48.3906125,-54.4396461,4 or more SV KF,245379,5365434,2022.02.20 00:00:00
tn85846,tn85846_2021_W,48.3907589,-54.4399694,4 or more SV KF,245355,5365452,2022.02.20 04:00:00
tn85846,tn85846_2021_W,48.3908053,-54.4401028,4 or more SV KF,245346,5365457,2022.02.20 06:00:00
tn85846,tn85846_2021_W,48.3907231,-54.4398203,4 or more SV KF,245366,5365447,2022.02.20 08:01:00
tn85846,tn85846_2021_W,48.3907258,-54.4400069,4 or more SV KF,245352,5365448,2022.02.20 14:00:00
tn85846,tn85846_2021_W,48.390725,-54.4398422,4 or more SV KF,245365,5365448,2022.02.21 00:00:00
tn85846,tn85846_2021_W,48.3905953,-54.4398753,4 or more SV KF,245362,5365433,2022.02.21 02:01:00
tn85846,tn85846_2021_W,48.390715,-54.4398642,4 or more SV KF,245363,5365447,2022.02.21 04:00:00
tn85846,tn85846_2021_W,48.3907464,-54.4393903,4 or more SV KF,245398,5365448,2022.02.21 10:00:00
tn85846,tn85846_2021_W,48.3888022,-54.4411944,4 or more SV KF,245255,5365238,2022.02.21 12:00:00
tn85846,tn85846_2021_W,48.3879617,-54.4406847,4 or more SV KF,245288,5365143,2022.02.22 04:01:00
tn85846,tn85846_2021_W,48.3878972,-54.4407522,4 or more SV KF,245283,5365136,2022.02.22 06:00:00
tn85846,tn85846_2021_W,48.3887894,-54.4406811,4 or more SV KF,245293,5365235,2022.02.22 08:00:00
tn85846,tn85846_2021_W,48.3887783,-54.44073,4 or more SV KF,245289,5365234,2022.02.22 10:00:00
tn85846,tn85846_2021_W,48.3907314,-54.4399881,4 or more SV KF,245354,5365449,2022.02.22 14:01:00
tn85846,tn85846_2021_W,48.3906922,-54.4398469,4 or more SV KF,245364,5365444,2022.02.23 00:00:00
tn85846,tn85846_2021_W,48.3908536,-54.4397211,4 or more SV KF,245374,5365461,2022.02.23 02:01:00
tn85846,tn85846_2021_W,48.3907342,-54.4396556,4 or more SV KF,245379,5365448,2022.02.23 04:00:00
tn85846,tn85846_2021_W,48.3865142,-54.4432153,4 or more SV KF,245094,5364991,2022.02.24 14:01:00
tn85846,tn85846_2021_W,48.3859472,-54.4402508,4 or more SV KF,245311,5364918,2022.02.24 16:00:00
tn85846,tn85846_2021_W,48.3847717,-54.443665,4 or more SV KF,245052,5364799,2022.02.25 00:00:00
tn85846,tn85846_2021_W,48.3843914,-54.4436417,4 or more SV KF,245052,5364756,2022.02.25 02:01:00
tn85846,tn85846_2021_W,48.3841811,-54.443425,4 or more SV KF,245067,5364732,2022.02.25 06:00:00
tn85846,tn85846_2021_W,48.3850603,-54.4431689,4 or more SV KF,245090,5364829,2022.02.25 12:00:00
tn85846,tn85846_2021_W,48.3854081,-54.4426353,4 or more SV KF,245131,5364866,2022.02.26 02:00:00
tn85846,tn85846_2021_W,48.3854275,-54.4427544,4 or more SV KF,245123,5364869,2022.02.26 04:00:00
tn85846,tn85846_2021_W,48.3853936,-54.4425756,4 or more SV KF,245136,5364864,2022.02.26 06:00:00
tn85846,tn85846_2021_W,48.3851589,-54.4424453,4 or more SV KF,245144,5364838,2022.02.26 08:00:00
tn85846,tn85846_2021_W,48.3852997,-54.4433681,4 or more SV KF,245077,5364856,2022.02.26 20:00:00
tn85846,tn85846_2021_W,48.3853311,-54.4415742,4 or more SV KF,245210,5364854,2022.02.26 22:00:00
tn85846,tn85846_2021_W,48.3853281,-54.4430481,4 or more SV KF,245100,5364858,2022.02.27 02:00:00
tn85846,tn85846_2021_W,48.3871636,-54.4412297,4 or more SV KF,245244,5365056,2022.02.27 12:01:00
tn85846,tn85846_2021_W,48.3875286,-54.4406033,4 or more SV KF,245292,5365095,2022.02.27 20:01:00
tn85846,tn85846_2021_W,48.3879006,-54.4405969,4 or more SV KF,245295,5365136,2022.02.28 00:00:00
tn85846,tn85846_2021_W,48.3876011,-54.4399442,4 or more SV KF,245342,5365101,2022.02.28 06:00:00
tn85846,tn85846_2021_W,48.3875258,-54.4399003,4 or more SV KF,245344,5365092,2022.02.28 08:01:00
tn85846,tn85846_2021_W,48.3879003,-54.44025,4 or more SV KF,245320,5365135,2022.02.28 10:01:00
tn85846,tn85846_2021_W,48.3872369,-54.4407353,4 or more SV KF,245281,5365063,2022.02.28 12:01:00
tn85846,tn85846_2021_W,48.3878639,-54.4417333,4 or more SV KF,245210,5365136,2022.02.28 20:01:00
tn85846,tn85846_2021_W,48.3874819,-54.4414539,4 or more SV KF,245229,5365093,2022.03.01 00:00:00
tn85846,tn85846_2021_W,48.3879578,-54.4406206,4 or more SV KF,245293,5365143,2022.03.01 04:00:00
tn85846,tn85846_2021_W,48.3879828,-54.4406472,4 or more SV KF,245291,5365145,2022.03.01 06:00:00
tn85846,tn85846_2021_W,48.3869808,-54.4399789,4 or more SV KF,245336,5365032,2022.03.01 12:00:00
tn85846,tn85846_2021_W,48.3885289,-54.4408586,4 or more SV KF,245278,5365207,2022.03.01 16:01:00
tn85846,tn85846_2021_W,48.3854347,-54.4427467,4 or more SV KF,245123,5364869,2022.03.01 22:00:00
tn85846,tn85846_2021_W,48.3854103,-54.4409636,4 or more SV KF,245255,5364861,2022.03.02 04:01:00
tn85846,tn85846_2021_W,48.3850125,-54.4404414,4 or more SV KF,245292,5364815,2022.03.02 08:01:00
tn85846,tn85846_2021_W,48.3863547,-54.4396858,4 or more SV KF,245354,5364961,2022.03.04 00:00:00
tn85846,tn85846_2021_W,48.3867606,-54.4379122,4 or more SV KF,245488,5365001,2022.03.04 02:00:00
tn85846,tn85846_2021_W,48.3867933,-54.4378133,4 or more SV KF,245495,5365004,2022.03.04 06:01:00
tn85846,tn85846_2021_W,48.3867306,-54.4377867,4 or more SV KF,245497,5364997,2022.03.04 08:01:00
tn85846,tn85846_2021_W,48.3856286,-54.4392589,4 or more SV KF,245382,5364879,2022.03.04 20:01:00
tn85846,tn85846_2021_W,48.3863433,-54.4397675,4 or more SV KF,245348,5364960,2022.03.05 00:01:00
tn85846,tn85846_2021_W,48.3864169,-54.4383611,4 or more SV KF,245453,5364964,2022.03.05 04:01:00
tn85846,tn85846_2021_W,48.3863864,-54.4383125,4 or more SV KF,245456,5364960,2022.03.05 08:01:00
tn85846,tn85846_2021_W,48.3875628,-54.4398406,4 or more SV KF,245349,5365096,2022.03.06 00:01:00
tn85846,tn85846_2021_W,48.3875142,-54.4401089,4 or more SV KF,245329,5365092,2022.03.06 02:01:00
tn85846,tn85846_2021_W,48.3877608,-54.4419828,4 or more SV KF,245191,5365125,2022.03.06 12:00:00
tn85846,tn85846_2021_W,48.3879347,-54.4407006,4 or more SV KF,245287,5365140,2022.03.07 04:01:00
tn85846,tn85846_2021_W,48.3878,-54.4408136,4 or more SV KF,245278,5365126,2022.03.07 10:01:00
tn85846,tn85846_2021_W,48.3883689,-54.4414428,4 or more SV KF,245234,5365191,2022.03.07 12:00:00
tn85846,tn85846_2021_W,48.3879669,-54.4406567,4 or more SV KF,245291,5365144,2022.03.08 00:00:00
tn85846,tn85846_2021_W,48.3878747,-54.4403536,4 or more SV KF,245313,5365132,2022.03.08 02:00:00
tn85846,tn85846_2021_W,48.3853567,-54.44331,4 or more SV KF,245081,5364863,2022.03.09 06:00:00
tn85846,tn85846_2021_W,48.3839806,-54.4437908,4 or more SV KF,245039,5364711,2022.03.09 10:01:00
tn85846,tn85846_2021_W,48.3851889,-54.4424031,4 or more SV KF,245147,5364841,2022.03.10 04:00:00
tn85846,tn85846_2021_W,48.3850642,-54.4433478,4 or more SV KF,245077,5364830,2022.03.10 06:00:00
tn85846,tn85846_2021_W,48.3835389,-54.4435022,4 or more SV KF,245058,5364661,2022.03.11 02:01:00
tn85846,tn85846_2021_W,48.3877331,-54.440925,4 or more SV KF,245270,5365119,2022.03.16 06:01:00
tn85846,tn85846_2021_W,48.3877236,-54.4419264,4 or more SV KF,245195,5365121,2022.03.16 08:01:00
tn85846,tn85846_2021_W,48.3882111,-54.4400833,4 or more SV KF,245334,5365169,2022.03.20 00:01:00
tn85846,tn85846_2021_W,48.3862431,-54.4396858,4 or more SV KF,245354,5364949,2022.03.21 06:01:00
tn85846,tn85846_2021_W,48.38648,-54.438165,4 or more SV KF,245468,5364970,2022.03.23 10:00:00
tn85846,tn85846_2021_W,48.3877411,-54.4417806,4 or more SV KF,245206,5365122,2022.03.24 04:01:00
tn85846,tn85846_2021_W,48.3905569,-54.4393275,4 or more SV KF,245402,5365427,2022.03.25 00:00:00
tn85846,tn85846_2022_SM,48.3904056,-54.4392742,4 or more SV KF,245405,5365410,2022.04.15 08:01:00
tn85846,tn85846_2022_SM,48.3938097,-54.4122522,4 or more SV KF,247422,5365699,2022.04.22 06:01:00
tn85847,tn85847_2020_W,48.4881461,-54.1503128,4 or more SV KF,267240,5375352,2020.03.09 18:00:00
tn85847,tn85847_2020_W,48.4878408,-54.1507892,4 or more SV KF,267204,5375319,2020.03.09 22:00:00
tn85847,tn85847_2020_W,48.4888714,-54.1507475,4 or more SV KF,267212,5375434,2020.03.10 00:00:00
tn85847,tn85847_2020_W,48.48609,-54.1501322,4 or more SV KF,267244,5375123,2020.03.10 04:01:00
tn85847,tn85847_2020_W,48.4860103,-54.1501317,4 or more SV KF,267244,5375114,2020.03.10 06:00:00
tn85847,tn85847_2020_W,48.4882236,-54.1496036,4 or more SV KF,267293,5375358,2020.03.10 12:00:00
tn85847,tn85847_2020_W,48.4904881,-54.1473961,4 or more SV KF,267467,5375603,2020.03.10 18:00:00
tn85847,tn85847_2020_W,48.4898622,-54.1515011,4 or more SV KF,267160,5375546,2020.03.10 22:00:00
tn85847,tn85847_2020_W,48.4898519,-54.1495811,4 or more SV KF,267302,5375539,2020.03.11 00:00:00
tn85847,tn85847_2020_W,48.4896894,-54.1495556,4 or more SV KF,267303,5375521,2020.03.11 02:00:00
tn85847,tn85847_2020_W,48.4900581,-54.1489756,4 or more SV KF,267348,5375560,2020.03.11 04:00:00
tn85847,tn85847_2020_W,48.4892089,-54.1458033,4 or more SV KF,267578,5375456,2020.03.11 06:00:00
tn85847,tn85847_2020_W,48.4895419,-54.1458106,4 or more SV KF,267579,5375493,2020.03.11 08:00:00
tn85847,tn85847_2020_W,48.4893817,-54.1465472,4 or more SV KF,267524,5375478,2020.03.11 10:00:00
tn85847,tn85847_2020_W,48.4907192,-54.1491142,4 or more SV KF,267341,5375634,2020.03.11 18:00:00
tn85847,tn85847_2020_W,48.4905189,-54.1491272,4 or more SV KF,267339,5375612,2020.03.12 02:00:00
tn85847,tn85847_2020_W,48.4899083,-54.1506092,4 or more SV KF,267227,5375549,2020.03.12 06:00:00
tn85847,tn85847_2020_W,48.4901914,-54.1497144,4 or more SV KF,267294,5375577,2020.03.12 10:00:00
tn85847,tn85847_2020_W,48.4905286,-54.1487561,4 or more SV KF,267366,5375612,2020.03.12 16:00:00
tn85847,tn85847_2020_W,48.4894125,-54.1489989,4 or more SV KF,267343,5375489,2020.03.12 18:00:00
tn85847,tn85847_2020_W,48.4892953,-54.1493097,4 or more SV KF,267320,5375477,2020.03.12 20:00:00
tn85847,tn85847_2020_W,48.490095,-54.1511269,4 or more SV KF,267189,5375571,2020.03.12 22:00:00
tn85847,tn85847_2020_W,48.4895425,-54.1520658,4 or more SV KF,267117,5375512,2020.03.13 00:00:00
tn85847,tn85847_2020_W,48.4895828,-54.1520092,4 or more SV KF,267122,5375517,2020.03.13 02:00:00
tn85847,tn85847_2020_W,48.4902967,-54.1524325,4 or more SV KF,267094,5375597,2020.03.13 08:00:00
tn85847,tn85847_2020_W,48.4888258,-54.1510369,4 or more SV KF,267190,5375430,2020.03.13 12:00:00
tn85847,tn85847_2020_W,48.4891897,-54.1505872,4 or more SV KF,267225,5375469,2020.03.13 14:00:00
tn85847,tn85847_2020_W,48.4833756,-54.1491106,4 or more SV KF,267307,5374818,2020.03.13 16:01:00
tn85847,tn85847_2020_W,48.4867872,-54.1505153,4 or more SV KF,267219,5375201,2020.03.13 18:00:00
tn85847,tn85847_2020_W,48.4888111,-54.1436025,4 or more SV KF,267739,5375405,2020.03.14 02:00:00
tn85847,tn85847_2020_W,48.4877761,-54.142,4 or more SV KF,267853,5375285,2020.03.14 04:00:00
tn85847,tn85847_2020_W,48.4864911,-54.1429942,4 or more SV KF,267774,5375146,2020.03.14 06:00:00
tn85847,tn85847_2020_W,48.4862539,-54.1413325,4 or more SV KF,267895,5375114,2020.03.14 08:00:00
tn85847,tn85847_2020_W,48.4857728,-54.1395894,4 or more SV KF,268022,5375056,2020.03.14 10:00:00
tn85847,tn85847_2020_W,48.4850747,-54.1361097,4 or more SV KF,268276,5374967,2020.03.14 12:00:00
tn85847,tn85847_2020_W,48.4846164,-54.1398236,4 or more SV KF,267999,5374928,2020.03.14 16:00:00
tn85847,tn85847_2020_W,48.4863394,-54.1403331,4 or more SV KF,267969,5375121,2020.03.14 18:00:00
tn85847,tn85847_2020_W,48.4859978,-54.1397283,4 or more SV KF,268013,5375081,2020.03.14 20:00:00
tn85847,tn85847_2020_W,48.4869511,-54.1429942,4 or more SV KF,267776,5375197,2020.03.15 02:00:00
tn85847,tn85847_2020_W,48.4868653,-54.1437258,4 or more SV KF,267721,5375190,2020.03.15 04:00:00
tn85847,tn85847_2020_W,48.4869,-54.1438281,4 or more SV KF,267714,5375194,2020.03.15 06:00:00
tn85847,tn85847_2020_W,48.4870411,-54.1438506,4 or more SV KF,267713,5375209,2020.03.15 08:00:00
tn85847,tn85847_2020_W,48.4864986,-54.1426847,4 or more SV KF,267796,5375146,2020.03.15 10:00:00
tn85847,tn85847_2020_W,48.4885894,-54.1432072,4 or more SV KF,267767,5375380,2020.03.15 12:00:00
tn85847,tn85847_2020_W,48.4875458,-54.1438553,4 or more SV KF,267715,5375266,2020.03.15 14:00:00
tn85847,tn85847_2020_W,48.4915953,-54.1490244,4 or more SV KF,267351,5375731,2020.03.15 22:00:00
tn85847,tn85847_2020_W,48.4930786,-54.1469822,4 or more SV KF,267509,5375890,2020.03.16 04:00:00
tn85847,tn85847_2020_W,48.4953278,-54.1481089,4 or more SV KF,267436,5376143,2020.03.16 06:00:00
tn85847,tn85847_2020_W,48.4951383,-54.1493656,4 or more SV KF,267342,5376126,2020.03.16 16:00:00
tn85847,tn85847_2020_W,48.49734,-54.1465192,4 or more SV KF,267563,5376362,2020.03.16 20:00:00
tn85847,tn85847_2020_W,48.5012078,-54.1432122,4 or more SV KF,267825,5376782,2020.03.17 02:00:00
tn85847,tn85847_2020_W,48.5015608,-54.1426467,4 or more SV KF,267868,5376819,2020.03.17 06:00:00
tn85847,tn85847_2020_W,48.4955475,-54.1467189,4 or more SV KF,267540,5376164,2020.03.17 08:00:00
tn85847,tn85847_2020_W,48.4940156,-54.1466292,4 or more SV KF,267539,5375993,2020.03.17 10:00:00
tn85847,tn85847_2020_W,48.4848236,-54.1339614,4 or more SV KF,268433,5374933,2020.03.17 18:00:00
tn85847,tn85847_2020_W,48.4848539,-54.1407781,4 or more SV KF,267930,5374957,2020.03.17 20:00:00
tn85847,tn85847_2020_W,48.4858647,-54.1425297,4 or more SV KF,267805,5375075,2020.03.17 22:00:00
tn85847,tn85847_2020_W,48.4874481,-54.1440292,4 or more SV KF,267701,5375255,2020.03.18 02:00:00
tn85847,tn85847_2020_W,48.4873942,-54.1440292,4 or more SV KF,267701,5375249,2020.03.18 04:00:00
tn85847,tn85847_2020_W,48.487435,-54.1440231,4 or more SV KF,267702,5375254,2020.03.18 08:00:00
tn85847,tn85847_2020_W,48.4853414,-54.1369675,4 or more SV KF,268214,5375000,2020.03.18 12:00:00
tn85847,tn85847_2020_W,48.4859533,-54.1414189,4 or more SV KF,267887,5375081,2020.03.18 14:00:00
tn85847,tn85847_2020_W,48.4859725,-54.1414428,4 or more SV KF,267886,5375083,2020.03.18 16:00:00
tn85847,tn85847_2020_W,48.4876294,-54.1427375,4 or more SV KF,267798,5375271,2020.03.18 18:01:00
tn85847,tn85847_2020_W,48.4901044,-54.1437217,4 or more SV KF,267736,5375549,2020.03.18 20:00:00
tn85847,tn85847_2020_W,48.4893056,-54.1431353,4 or more SV KF,267776,5375459,2020.03.18 22:00:00
tn85847,tn85847_2020_W,48.4909006,-54.1450728,4 or more SV KF,267640,5375642,2020.03.19 00:00:00
tn85847,tn85847_2020_W,48.4894492,-54.1432825,4 or more SV KF,267766,5375475,2020.03.19 02:00:00
tn85847,tn85847_2020_W,48.4897381,-54.1428839,4 or more SV KF,267796,5375506,2020.03.19 06:00:00
tn85847,tn85847_2020_W,48.4917267,-54.1447086,4 or more SV KF,267671,5375733,2020.03.19 12:00:00
tn85847,tn85847_2020_W,48.4921525,-54.1467383,4 or more SV KF,267523,5375786,2020.03.19 14:00:00
tn85847,tn85847_2020_W,48.4920075,-54.1464683,4 or more SV KF,267542,5375769,2020.03.19 16:00:00
tn85847,tn85847_2020_W,48.4934981,-54.1449981,4 or more SV KF,267658,5375931,2020.03.19 22:00:00
tn85847,tn85847_2020_W,48.4968142,-54.1341714,4 or more SV KF,268472,5376266,2020.03.20 00:00:00
tn85847,tn85847_2020_W,48.4953842,-54.1344775,4 or more SV KF,268443,5376108,2020.03.20 02:00:00
tn85847,tn85847_2020_W,48.4918022,-54.1344839,4 or more SV KF,268426,5375710,2020.03.20 10:00:00
tn85847,tn85847_2020_W,48.4907783,-54.1214753,4 or more SV KF,269383,5375557,2020.03.20 12:00:00
tn85847,tn85847_2020_W,48.4907717,-54.1022333,4 or more SV KF,270804,5375498,2020.03.20 14:00:00
tn85847,tn85847_2020_W,48.4992125,-54.1134475,4 or more SV KF,270014,5376470,2020.03.20 18:00:00
tn85847,tn85847_2020_W,48.5066403,-54.1211992,4 or more SV KF,269475,5377319,2020.03.20 22:00:00
tn85847,tn85847_2020_W,48.5034989,-54.119535,4 or more SV KF,269584,5376965,2020.03.21 02:00:00
tn85847,tn85847_2020_W,48.5035022,-54.1195086,4 or more SV KF,269586,5376965,2020.03.21 04:00:00
tn85847,tn85847_2020_W,48.5031194,-54.1244472,4 or more SV KF,269219,5376938,2020.03.21 14:00:00
tn85847,tn85847_2020_W,48.506455,-54.1209956,4 or more SV KF,269489,5377298,2020.03.21 22:00:00
tn85847,tn85847_2020_W,48.5042036,-54.1257286,4 or more SV KF,269130,5377062,2020.03.22 00:00:00
tn85847,tn85847_2020_W,48.5050561,-54.1250783,4 or more SV KF,269181,5377155,2020.03.22 06:00:00
tn85847,tn85847_2020_W,48.4912289,-54.1039681,4 or more SV KF,270678,5375554,2020.03.22 10:00:00
tn85847,tn85847_2020_W,48.5005503,-54.0661169,4 or more SV KF,273516,5376478,2020.03.22 12:00:00
